"customer_id","Cluster","IsChurned","TotalSpent","Frequency","Recency","AvgOrderValue","OrdersPerMonth","LastPurchaseDate"
17037,"2",0,1267.32,1,87.0006944444444,1267.32,1,2011-09-13 12:49:00
17038,"3",0,112.4,1,29.9583333333333,112.4,1,2011-11-09 13:50:00
17040,"2",1,449.73,1,137.104861111111,449.73,1,2011-07-25 10:19:00
17041,"2",0,1081.57,3,26.0618055555556,360.523333333333,1,2011-11-13 11:21:00
17042,"1",0,1044.38,5,2.01666666666667,208.876,1,2011-12-07 12:26:00
17043,"1",0,1735.18,4,31.8868055555556,433.795,1,2011-11-07 15:33:00
17044,"2",0,948.48,1,24.9319444444444,948.48,1,2011-11-14 14:28:00
17045,"3",1,339.44,3,112.820138888889,113.146666666667,1,2011-08-18 17:09:00
17046,"2",1,642.02,1,156.934722222222,642.02,1,2011-07-05 14:24:00
17047,"2",0,1100.9,3,84.9743055555556,366.966666666667,1.5,2011-09-15 13:27:00
17048,"2",1,925.35,3,117.042361111111,308.45,1,2011-08-14 11:49:00
17049,"1",0,5659.98,9,2.08472222222222,628.886666666667,1.125,2011-12-07 10:48:00
17050,"1",1,3228.84,6,95.9597222222222,538.14,1.2,2011-09-04 13:48:00
17051,"2",1,247.14,1,193.942361111111,247.14,1,2011-05-29 14:13:00
17052,"2",0,413.75,1,27.9166666666667,413.75,1,2011-11-11 14:50:00
17053,"2",1,498.48,1,130.102083333333,498.48,1,2011-08-01 10:23:00
17054,"1",0,1356.33,5,27.9958333333333,271.266,1.25,2011-11-11 12:56:00
17058,"2",0,1179.89,3,81.1090277777778,393.296666666667,1,2011-09-19 10:13:00
17059,"1",0,3095.04,5,29.0159722222222,619.008,1,2011-11-10 12:27:00
17060,"3",1,234.24,1,265.974305555556,234.24,1,2011-03-18 13:27:00
17061,"1",0,5232.23,11,73.0597222222222,475.657272727273,1.83333333333333,2011-09-27 11:24:00
17062,"2",1,538.37,4,313.075694444444,134.5925,2,2011-01-30 11:01:00
17063,"1",0,1461.14,7,20.8548611111111,208.734285714286,1.75,2011-11-18 16:19:00
17064,"2",0,859.35,3,58.1055555555556,286.45,1,2011-10-12 10:18:00
17068,"1",0,4552.14,21,11.9833333333333,216.768571428571,1.90909090909091,2011-11-27 13:14:00
17069,"1",0,2709.7,9,27.8173611111111,301.077777777778,1.8,2011-11-11 17:13:00
17070,"2",1,312.14,1,113.825694444444,312.14,1,2011-08-17 17:01:00
17071,"1",0,2429.03,9,27.8465277777778,269.892222222222,1.125,2011-11-11 16:31:00
17073,"1",0,1446.09,4,17.04375,361.5225,1,2011-11-22 11:47:00
17075,"2",0,834.12,4,17.0361111111111,208.53,1,2011-11-22 11:58:00
17076,"2",0,841.08,3,35.7895833333333,280.36,1,2011-11-03 17:53:00
17078,"2",0,378.2,2,35.73125,189.1,2,2011-11-03 19:17:00
17079,"3",0,118.8,1,77.8861111111111,118.8,1,2011-09-22 15:34:00
17080,"3",0,287.62,2,21.99375,143.81,1,2011-11-17 12:59:00
17081,"2",0,290.16,2,24.9958333333333,145.08,1,2011-11-14 12:56:00
17082,"1",0,2003.85,2,32.8979166666667,1001.925,1,2011-11-06 15:17:00
17083,"2",1,1405.78,3,108.879861111111,468.593333333333,1.5,2011-08-22 15:43:00
17084,"1",0,2949.75,2,34.9138888888889,1474.875,2,2011-11-04 14:54:00
17085,"1",1,1566.65,5,122.940972222222,313.33,1.25,2011-08-08 14:15:00
17086,"1",0,2050.08,6,6.95555555555556,341.68,2,2011-12-02 13:54:00
17088,"1",0,1991.01,4,27.9354166666667,497.7525,1,2011-11-11 14:23:00
17090,"1",0,2043.95,7,3.9625,291.992857142857,1.16666666666667,2011-12-05 13:44:00
17091,"1",0,3827.76,9,2.08819444444444,425.306666666667,1.28571428571429,2011-12-07 10:43:00
17092,"1",0,1777.78,4,49.7076388888889,444.445,1,2011-10-20 19:51:00
17094,"3",1,302,1,321.986805555556,302,1,2011-01-21 13:09:00
17095,"2",0,1324.16,3,22.0201388888889,441.386666666667,1,2011-11-17 12:21:00
17096,"2",0,1022.13,4,14.9090277777778,255.5325,1,2011-11-24 15:01:00
17097,"1",0,954.42,8,1.82291666666667,119.3025,1.6,2011-12-07 17:05:00
17100,"2",0,971.74,2,17.8430555555556,485.87,2,2011-11-21 16:36:00
17101,"1",0,1621.73,4,9.95347222222222,405.4325,1.33333333333333,2011-11-29 13:57:00
17102,"3",1,25.5,1,261.1125,25.5,1,2011-03-23 10:08:00
17105,"2",1,665.78,2,158.872916666667,332.89,1,2011-07-03 15:53:00
17107,"1",0,10815.43,6,32.9416666666667,1802.57166666667,1.2,2011-11-06 14:14:00
17109,"1",0,885.04,6,28.8270833333333,147.506666666667,2,2011-11-10 16:59:00
17110,"3",1,163.3,1,164.994444444444,163.3,1,2011-06-27 12:58:00
17111,"2",0,248.61,1,46.86875,248.61,1,2011-10-23 15:59:00
17114,"2",0,808.62,8,5.02291666666667,101.0775,1,2011-12-04 12:17:00
17115,"2",0,837.5,3,7.93055555555556,279.166666666667,1,2011-12-01 14:30:00
17117,"3",1,116.2,1,287.955555555556,116.2,1,2011-02-24 13:54:00
17118,"3",1,157.02,1,317.021527777778,157.02,1,2011-01-26 12:19:00
17119,"2",0,606.91,2,2.92361111111111,303.455,1,2011-12-06 14:40:00
17120,"3",1,307.46,1,232.895138888889,307.46,1,2011-04-20 15:21:00
17122,"3",1,138.32,1,118.928472222222,138.32,1,2011-08-12 14:33:00
17123,"3",1,345.3,1,161.085416666667,345.3,1,2011-07-01 10:47:00
17124,"2",1,298.89,1,184.95,298.89,1,2011-06-07 14:02:00
17125,"2",0,259.35,1,49.9229166666667,259.35,1,2011-10-20 14:41:00
17126,"2",1,1004.75,5,151.956944444444,200.95,1.66666666666667,2011-07-10 13:52:00
17128,"3",1,157.09,1,334.033333333333,157.09,1,2011-01-09 12:02:00
17131,"1",0,2463.17,5,4.99861111111111,492.634,1.25,2011-12-04 12:52:00
17133,"1",0,4892.24,7,15.0159722222222,698.891428571428,1.4,2011-11-24 12:27:00
17134,"2",1,425,2,106.122916666667,212.5,1,2011-08-25 09:53:00
17135,"1",0,1139.73,7,15.8347222222222,162.818571428571,1.75,2011-11-23 16:48:00
17138,"2",1,380.5,1,275.038888888889,380.5,1,2011-03-09 11:54:00
17139,"1",0,10668.47,12,15.1097222222222,889.039166666667,1.5,2011-11-24 10:12:00
17140,"2",1,465.32,1,246.970138888889,465.32,1,2011-04-06 13:33:00
17142,"2",1,579,1,238.769444444444,579,1,2011-04-14 18:22:00
17144,"2",0,984.57,2,0.786805555555556,492.285,1,2011-12-08 17:57:00
17146,"2",1,749.78,3,105.004166666667,249.926666666667,1,2011-08-26 12:44:00
17147,"1",0,1714.59,4,22.0125,428.6475,1,2011-11-17 12:32:00
17148,"3",0,124.88,1,51.11875,124.88,1,2011-10-19 09:59:00
17152,"2",1,1689.5,3,194.021527777778,563.166666666667,1.5,2011-05-29 12:19:00
17153,"2",0,213.78,1,23.9638888888889,213.78,1,2011-11-15 13:42:00
17154,"2",0,329.34,1,74.9638888888889,329.34,1,2011-09-25 13:42:00
17155,"2",0,251.7,2,17.0083333333333,125.85,1,2011-11-22 12:38:00
17157,"3",0,319,2,7.15277777777778,159.5,1,2011-12-02 09:10:00
17158,"2",0,1266.97,3,31.8993055555556,422.323333333333,1,2011-11-07 15:15:00
17159,"1",0,1538.88,3,21.0819444444444,512.96,1,2011-11-18 10:52:00
17160,"1",0,3518.03,6,30.9479166666667,586.338333333333,1.5,2011-11-08 14:05:00
17162,"1",0,1715.46,10,28.0527777777778,171.546,1.66666666666667,2011-11-11 11:34:00
17163,"3",0,293.1,2,21.1618055555556,146.55,1,2011-11-18 08:57:00
17164,"1",0,2467.35,7,32.15,352.478571428571,1.4,2011-11-07 09:14:00
17165,"3",1,158.68,1,283.840972222222,158.68,1,2011-02-28 16:39:00
17166,"3",0,206.34,2,38.1277777777778,103.17,1,2011-11-01 09:46:00
17169,"2",0,835.78,2,57.1006944444444,417.89,1,2011-10-13 10:25:00
17171,"3",1,224.91,1,288.842361111111,224.91,1,2011-02-23 16:37:00
17172,"2",0,317.76,1,78.1347222222222,317.76,1,2011-09-22 09:36:00
17173,"1",0,3766.6,8,4.92361111111111,470.825,1.6,2011-12-04 14:40:00
17174,"3",1,59.9,1,217.04375,59.9,1,2011-05-06 11:47:00
17175,"2",0,1443.69,4,43.8881944444444,360.9225,1,2011-10-26 15:31:00
17176,"3",1,306.13,1,201.00625,306.13,1,2011-05-22 12:41:00
17179,"2",1,711.79,3,177.834722222222,237.263333333333,1,2011-06-14 16:48:00
17180,"2",0,796.03,4,55.8777777777778,199.0075,1.33333333333333,2011-10-14 15:46:00
17181,"2",0,239.92,2,56.9180555555556,119.96,1,2011-10-13 14:48:00
17183,"1",0,3347.31,6,7.11319444444444,557.885,1.5,2011-12-02 10:07:00
17186,"3",0,144,2,46.1041666666667,72,2,2011-10-24 10:20:00
17187,"3",1,203.95,1,226.007638888889,203.95,1,2011-04-27 12:39:00
17188,"1",0,2474.23,7,10.95625,353.461428571429,1.75,2011-11-28 13:53:00
17189,"2",1,384.4,2,105.715972222222,192.2,1,2011-08-25 19:39:00
17190,"2",0,444.74,2,58.0534722222222,222.37,1,2011-10-12 11:33:00
17191,"1",0,2095.13,7,27.8277777777778,299.304285714286,1.4,2011-11-11 16:58:00
17193,"1",0,1699.3,7,35.0020833333333,242.757142857143,1.75,2011-11-04 12:47:00
17194,"3",1,262.62,2,273.03125,131.31,1,2011-03-11 12:05:00
17197,"2",0,1013.01,1,29.0958333333333,1013.01,1,2011-11-10 10:32:00
17198,"2",0,692.22,3,23.0909722222222,230.74,1.5,2011-11-16 10:39:00
17201,"2",0,342.63,1,53.0381944444444,342.63,1,2011-10-17 11:55:00
17203,"1",0,3563.85,6,35.0159722222222,593.975,3,2011-11-04 12:27:00
17204,"2",1,1564.56,4,174.919444444444,391.14,1.33333333333333,2011-06-17 14:46:00
17205,"2",0,384.08,1,53.0027777777778,384.08,1,2011-10-17 12:46:00
17206,"3",0,204.24,1,52.9756944444444,204.24,1,2011-10-17 13:25:00
17211,"1",0,2317.22,8,26.0326388888889,289.6525,1.33333333333333,2011-11-13 12:03:00
17212,"3",1,226.85,1,252.713888888889,226.85,1,2011-03-31 19:42:00
17213,"1",0,2781.23,7,39.9145833333333,397.318571428571,1.75,2011-10-30 14:53:00
17214,"2",0,1069.12,6,59.98125,178.186666666667,1.2,2011-10-10 13:17:00
17217,"3",1,113.5,1,233.813194444444,113.5,1,2011-04-19 17:19:00
17218,"1",0,1960.72,10,3.95694444444444,196.072,1.66666666666667,2011-12-05 13:52:00
17219,"3",0,114.23,1,31.0590277777778,114.23,1,2011-11-08 11:25:00
17220,"1",0,3198.25,14,23.9604166666667,228.446428571429,1.55555555555556,2011-11-15 13:47:00
17221,"2",0,335.13,2,6.96875,167.565,1,2011-12-02 13:35:00
17222,"2",0,354.15,1,64.9527777777778,354.15,1,2011-10-05 13:58:00
17223,"2",1,426.79,2,309.870138888889,213.395,1,2011-02-02 15:57:00
17226,"2",1,393.49,1,308.040277777778,393.49,1,2011-02-04 11:52:00
17227,"2",0,939.32,6,18.0826388888889,156.553333333333,1,2011-11-21 10:51:00
17228,"1",0,1906.09,8,15.1013888888889,238.26125,1.33333333333333,2011-11-24 10:24:00
17229,"2",1,318.76,2,95.9541666666667,159.38,1,2011-09-04 13:56:00
17230,"1",1,3638.41,8,263.859722222222,454.80125,2.66666666666667,2011-03-20 16:12:00
17231,"1",0,3174.32,10,11.8972222222222,317.432,1.11111111111111,2011-11-27 15:18:00
17232,"2",0,421.52,2,2.02013888888889,210.76,1,2011-12-07 12:21:00
17233,"2",0,190.88,1,34.9472222222222,190.88,1,2011-11-04 14:06:00
17234,"3",1,149.89,1,182.0625,149.89,1,2011-06-10 11:20:00
17235,"2",0,550.06,2,24.8743055555556,275.03,1,2011-11-14 15:51:00
17236,"2",0,916.13,6,12.0347222222222,152.688333333333,1,2011-11-27 12:00:00
17237,"2",0,314.69,2,10.9083333333333,157.345,2,2011-11-28 15:02:00
17238,"1",0,3744.65,17,2.05208333333333,220.273529411765,1.7,2011-12-07 11:35:00
17239,"3",1,382.5,1,312.13125,382.5,1,2011-01-31 09:41:00
17242,"2",1,1135.04,2,107.913194444444,567.52,1,2011-08-23 14:55:00
17243,"1",0,8676.85,26,0.975,333.725,2.16666666666667,2011-12-08 13:26:00
17244,"2",0,954.9,1,52.8965277777778,954.9,1,2011-10-17 15:19:00
17245,"3",1,171.45,1,204.088194444444,171.45,1,2011-05-19 10:43:00
17247,"2",0,282.19,1,14.8951388888889,282.19,1,2011-11-24 15:21:00
17248,"2",1,318.65,1,119.969444444444,318.65,1,2011-08-11 13:34:00
17250,"2",0,384.52,2,3.02430555555556,192.26,1,2011-12-06 12:15:00
17251,"2",1,283.28,1,362.072222222222,283.28,1,2010-12-12 11:06:00
17252,"2",1,353.86,2,116.128472222222,176.93,1,2011-08-15 09:45:00
17253,"3",0,178.26,1,17.99375,178.26,1,2011-11-21 12:59:00
17254,"2",0,272.44,2,4.00277777777778,136.22,1,2011-12-05 12:46:00
17255,"2",0,298.41,2,40.0222222222222,149.205,1,2011-10-30 12:18:00
17256,"3",1,240,2,106.972222222222,120,1,2011-08-24 13:30:00
17259,"2",1,603.37,2,147.909027777778,301.685,1,2011-07-14 15:01:00
17262,"3",0,1253.36,5,51.9958333333333,250.672,1.25,2011-10-18 12:56:00
17263,"3",1,63.44,1,207.929166666667,63.44,1,2011-05-15 14:32:00
17265,"2",1,562.9,2,138.084027777778,281.45,1,2011-07-24 10:49:00
17266,"2",0,310.64,3,1.94305555555556,103.546666666667,1.5,2011-12-07 14:12:00
17267,"2",1,317.62,2,126.811111111111,158.81,2,2011-08-04 17:22:00
17268,"3",1,763.64,4,107.113888888889,190.91,1.33333333333333,2011-08-24 10:06:00
17272,"1",0,2148.63,4,41.8423611111111,537.1575,1.33333333333333,2011-10-28 16:37:00
17274,"3",0,111.98,1,34.9819444444444,111.98,1,2011-11-04 13:16:00
17277,"2",1,1065.35,2,227.002083333333,532.675,1,2011-04-26 12:47:00
17278,"3",1,246.04,1,240.986111111111,246.04,1,2011-04-12 13:10:00
17279,"3",0,187.83,1,57.0361111111111,187.83,1,2011-10-13 11:58:00
17282,"1",1,1703.41,3,129.93125,567.803333333333,1,2011-08-01 14:29:00
17284,"1",0,1652.58,6,59.925,275.43,1.2,2011-10-10 14:38:00
17286,"2",0,153.92,1,21.0020833333333,153.92,1,2011-11-18 12:47:00
17287,"1",0,1064.11,7,25.9743055555556,152.015714285714,1.16666666666667,2011-11-13 13:27:00
17288,"1",0,1419.73,7,8.86180555555556,202.818571428571,1.16666666666667,2011-11-30 16:09:00
17289,"2",0,944.41,3,31.0340277777778,314.803333333333,1.5,2011-11-08 12:01:00
17290,"2",0,525.24,2,3.00833333333333,262.62,1,2011-12-06 12:38:00
17291,"3",1,550.8,1,307.990277777778,550.8,1,2011-02-04 13:04:00
17293,"1",0,1875.11,9,7.92569444444444,208.345555555556,1.125,2011-12-01 14:37:00
17295,"2",0,556.95,3,28.0840277777778,185.65,1.5,2011-11-11 10:49:00
17297,"2",0,131.78,1,16.9215277777778,131.78,1,2011-11-22 14:43:00
17298,"2",1,498.42,2,100.838194444444,249.21,2,2011-08-30 16:43:00
17299,"2",0,669.11,4,11.0340277777778,167.2775,1,2011-11-28 12:01:00
17301,"2",0,197.63,1,20.9631944444444,197.63,1,2011-11-18 13:43:00
17302,"2",0,1135.63,5,14.1347222222222,227.126,1.25,2011-11-25 09:36:00
17303,"2",1,250.04,1,360.970833333333,250.04,1,2010-12-13 13:32:00
17306,"1",0,8631.31,19,10.025,454.27947368421,1.9,2011-11-29 12:14:00
17309,"3",1,82.75,1,94.8958333333333,82.75,1,2011-09-05 15:20:00
17311,"2",0,1384.85,2,77.94375,692.425,1,2011-09-22 14:11:00
17312,"2",1,644.3,3,138.040277777778,214.766666666667,3,2011-07-24 11:52:00
17313,"2",0,2328.84,1,30.8784722222222,2328.84,1,2011-11-08 15:45:00
17314,"1",0,2527.92,8,24.13125,315.99,1.14285714285714,2011-11-15 09:41:00
17315,"1",0,6292.26,38,1.02430555555556,165.585789473684,2.92307692307692,2011-12-08 12:15:00
17317,"2",0,2600.34,3,45.8131944444444,866.78,1.5,2011-10-24 17:19:00
17320,"2",1,1200.62,3,99.9715277777778,400.206666666667,1,2011-08-31 13:31:00
17321,"2",0,700.86,2,7.96458333333333,350.43,1,2011-12-01 13:41:00
17323,"1",0,921.07,7,14.80625,131.581428571429,1.16666666666667,2011-11-24 17:29:00
17324,"2",0,990.23,4,17.0944444444444,247.5575,1.33333333333333,2011-11-22 10:34:00
17325,"3",1,96.8,1,279.986805555556,96.8,1,2011-03-04 13:09:00
17329,"2",0,523.11,2,13.9347222222222,261.555,1,2011-11-25 14:24:00
17330,"3",0,363.9,2,22.1625,181.95,1,2011-11-17 08:56:00
17331,"3",1,175.2,1,123.038194444444,175.2,1,2011-08-08 11:55:00
17333,"2",0,494.25,1,85.1104166666667,494.25,1,2011-09-15 10:11:00
17334,"3",1,307.02,2,301.910416666667,153.51,2,2011-02-10 14:59:00
17337,"1",1,2027.87,4,150.913194444444,506.9675,1,2011-07-11 14:55:00
17338,"1",0,6643.93,8,16.9354166666667,830.49125,1,2011-11-22 14:23:00
17339,"3",1,243.36,2,93.9729166666667,121.68,1,2011-09-06 13:29:00
17340,"1",0,12353.29,11,29.0868055555556,1123.02636363636,1.57142857142857,2011-11-10 10:45:00
17341,"2",1,781.36,3,156.011805555556,260.453333333333,1.5,2011-07-06 12:33:00
17343,"3",1,193.64,1,354.904861111111,193.64,1,2010-12-19 15:07:00
17344,"2",0,160.57,1,45.9958333333333,160.57,1,2011-10-24 12:56:00
17345,"2",0,537.74,4,14.9076388888889,134.435,1.33333333333333,2011-11-24 15:03:00
17346,"1",0,2676.56,15,3.02222222222222,178.437333333333,1.66666666666667,2011-12-06 12:18:00
17347,"3",0,228.96,1,85.9847222222222,228.96,1,2011-09-14 13:12:00
17348,"1",0,1159.52,5,14.0590277777778,231.904,1.66666666666667,2011-11-25 11:25:00
17349,"3",1,110.75,1,178.93125,110.75,1,2011-06-13 14:29:00
17350,"1",0,1286.07,4,7.87708333333333,321.5175,2,2011-12-01 15:47:00
17351,"2",0,587.15,3,35.7534722222222,195.716666666667,1,2011-11-03 18:45:00
17353,"2",1,1740,2,128.813194444444,870,1,2011-08-02 17:19:00
17354,"2",0,1393.06,1,50.0944444444444,1393.06,1,2011-10-20 10:34:00
17356,"3",1,178.22,1,311.071527777778,178.22,1,2011-02-01 11:07:00
17357,"2",0,388.14,2,23.8472222222222,194.07,2,2011-11-15 16:30:00
17358,"2",1,365.85,2,302.828472222222,182.925,1,2011-02-09 16:57:00
17359,"3",0,127.86,1,10.9256944444444,127.86,1,2011-11-28 14:37:00
17360,"2",0,585.79,3,16.9854166666667,195.263333333333,1.5,2011-11-22 13:11:00
17361,"2",0,488.2,3,48.8798611111111,162.733333333333,1,2011-10-21 15:43:00
17362,"3",1,312.23,2,238.921527777778,156.115,1,2011-04-14 14:43:00
17364,"1",0,4481.18,11,0.159722222222222,407.38,1.57142857142857,2011-12-09 09:00:00
17365,"1",0,4801.56,8,12.0256944444444,600.195,1.14285714285714,2011-11-27 12:13:00
17367,"2",1,168.4,1,237.936805555556,168.4,1,2011-04-15 14:21:00
17368,"1",0,1912.67,8,22.8916666666667,239.08375,1.6,2011-11-16 15:26:00
17370,"2",0,446.18,4,72.1083333333333,111.545,2,2011-09-28 10:14:00
17371,"2",0,423.89,3,16.9722222222222,141.296666666667,1.5,2011-11-22 13:30:00
17372,"1",0,1342.68,8,40.0506944444444,167.835,1.6,2011-10-30 11:37:00
17373,"2",0,646.92,4,39.8902777777778,161.73,1,2011-10-30 15:28:00
17374,"3",1,495.77,2,218.15625,247.885,1,2011-05-05 09:05:00
17375,"2",1,400.1,3,198.878472222222,133.366666666667,1,2011-05-24 15:45:00
17376,"3",0,203.2,2,70.0097222222222,101.6,1,2011-09-30 12:36:00
17377,"1",0,4100.92,20,23.0645833333333,205.046,2.5,2011-11-16 11:17:00
17379,"2",0,404.66,1,10.9541666666667,404.66,1,2011-11-28 13:56:00
17381,"1",0,20275.61,29,8.03541666666667,699.158965517241,2.23076923076923,2011-12-01 11:59:00
17382,"3",1,65.4,1,64.9895833333333,65.4,1,2011-10-05 13:05:00
17383,"2",0,199.29,1,3.80138888888889,199.29,1,2011-12-05 17:36:00
17384,"3",0,336.4,2,18.8763888888889,168.2,1,2011-11-20 15:48:00
17385,"2",0,261.11,1,14.075,261.11,1,2011-11-25 11:02:00
17386,"1",0,2686.42,6,7.05694444444444,447.736666666667,1.5,2011-12-02 11:28:00
17387,"2",0,784.11,2,19.0763888888889,392.055,2,2011-11-20 11:00:00
17388,"2",0,1259.56,4,77.0965277777778,314.89,1,2011-09-23 10:31:00
17389,"1",0,31833.68,34,0.133333333333333,936.284705882353,3.09090909090909,2011-12-09 09:38:00
17391,"3",1,508.8,2,163.119444444444,254.4,2,2011-06-29 09:58:00
17392,"2",1,457.91,2,306.001388888889,228.955,1,2011-02-06 12:48:00
17394,"3",1,203.87,1,218.977777777778,203.87,1,2011-05-04 13:22:00
17396,"1",0,7330.8,8,38.9430555555556,916.35,2.66666666666667,2011-10-31 14:12:00
17397,"2",0,696.41,2,21.9458333333333,348.205,2,2011-11-17 14:08:00
17398,"2",1,653.38,3,114.126388888889,217.793333333333,1,2011-08-17 09:48:00
17400,"1",1,2129.96,5,125.883333333333,425.992,1.25,2011-08-05 15:38:00
17402,"1",0,2633.85,13,4.10763888888889,202.603846153846,1.44444444444444,2011-12-05 10:15:00
17403,"2",0,281.62,1,35.8972222222222,281.62,1,2011-11-03 15:18:00
17404,"1",0,31906.82,15,3.85,2127.12133333333,1.5,2011-12-05 16:26:00
17405,"2",0,1031.41,3,0.818055555555556,343.803333333333,1,2011-12-08 17:12:00
17406,"2",1,2200.42,3,332.904861111111,733.473333333333,1.5,2011-01-10 15:07:00
17408,"3",1,32.65,1,162.997916666667,32.65,1,2011-06-29 12:53:00
17409,"3",1,771.85,2,184.093055555556,385.925,1,2011-06-08 10:36:00
17410,"1",0,1214.72,5,15.8777777777778,242.944,1.25,2011-11-23 15:46:00
17411,"2",0,778.94,3,11.9340277777778,259.646666666667,1,2011-11-27 14:25:00
17412,"1",0,1258.06,7,2.05138888888889,179.722857142857,1.16666666666667,2011-12-07 11:36:00
17414,"2",0,778,2,43.0256944444444,389,1,2011-10-27 12:13:00
17415,"2",0,507.84,1,79,507.84,1,2011-09-21 12:50:00
17416,"1",0,6893.42,7,29.0020833333333,984.774285714286,1.16666666666667,2011-11-10 12:47:00
17418,"2",0,463.46,2,41.9930555555556,231.73,1,2011-10-28 13:00:00
17419,"1",0,4226.57,12,10.9604166666667,352.214166666667,1.5,2011-11-28 13:47:00
17420,"2",0,598.83,3,49.9152777777778,199.61,1,2011-10-20 14:52:00
17422,"1",0,1979.37,6,15.9743055555556,329.895,1,2011-11-23 13:27:00
17423,"2",0,698.41,2,45.9680555555556,349.205,1,2011-10-24 13:36:00
17425,"2",0,759.17,2,18.8888888888889,379.585,1,2011-11-20 15:30:00
17426,"1",0,5037.26,6,7.77986111111111,839.543333333333,1.5,2011-12-01 18:07:00
17427,"3",0,100.8,1,71.05625,100.8,1,2011-09-29 11:29:00
17428,"1",0,17256.85,28,0.128472222222222,616.316071428571,2.15384615384615,2011-12-09 09:45:00
17429,"2",1,524.92,3,127.977777777778,174.973333333333,1,2011-08-03 13:22:00
17430,"3",0,265.76,2,32.1430555555556,132.88,1,2011-11-07 09:24:00
17431,"2",1,403.3,1,312.926388888889,403.3,1,2011-01-30 14:36:00
17432,"2",0,365.76,2,17.8034722222222,182.88,2,2011-11-21 17:33:00
17433,"2",0,303.16,1,87.9347222222222,303.16,1,2011-09-12 14:24:00
17434,"1",0,2373.82,7,1.98194444444444,339.117142857143,1.75,2011-12-07 13:16:00
17436,"3",0,216.3,2,1.01388888888889,108.15,1,2011-12-08 12:30:00
17438,"3",1,388.45,1,253.1,388.45,1,2011-03-31 10:26:00
17440,"3",1,186.42,3,156.038888888889,62.14,1.5,2011-07-06 11:54:00
17442,"1",0,2248.56,6,36.1479166666667,374.76,1,2011-11-03 09:17:00
17443,"3",1,534.24,1,219.085416666667,534.24,1,2011-05-04 10:47:00
17444,"1",1,2940.04,3,147.03125,980.013333333333,1.5,2011-07-15 12:05:00
17446,"3",1,120.9,2,176.088888888889,60.45,1,2011-06-16 10:42:00
17447,"2",0,541.53,2,39.9388888888889,270.765,1,2011-10-30 14:18:00
17449,"1",0,2520.86,7,1.82916666666667,360.122857142857,1.16666666666667,2011-12-07 16:56:00
17450,"1",0,194550.79,46,7.97291666666667,4229.365,3.83333333333333,2011-12-01 13:29:00
17451,"1",0,1721.4,7,0.908333333333333,245.914285714286,1.4,2011-12-08 15:02:00
17453,"2",0,486.72,2,17.1305555555556,243.36,1,2011-11-22 09:42:00
17454,"2",1,517.53,4,191.952777777778,129.3825,1,2011-05-31 13:58:00
17455,"3",1,131.7,1,203.013194444444,131.7,1,2011-05-20 12:31:00
17456,"3",1,249.86,1,364.89375,249.86,1,2010-12-09 15:23:00
17457,"2",1,1737.7,5,126.001388888889,347.54,1,2011-08-05 12:48:00
17458,"2",0,316.5,1,14.9923611111111,316.5,1,2011-11-24 13:01:00
17459,"2",0,657.3,2,42.9756944444444,328.65,2,2011-10-27 13:25:00
17460,"3",1,622.43,6,93.9069444444444,103.738333333333,1.2,2011-09-06 15:04:00
17461,"2",0,757.46,3,22.1034722222222,252.486666666667,3,2011-11-17 10:21:00
17462,"2",0,675.69,2,59.9541666666667,337.845,1,2011-10-10 13:56:00
17463,"1",0,1896.41,5,15.9652777777778,379.282,1,2011-11-23 13:40:00
17464,"3",1,289.96,1,157.979861111111,289.96,1,2011-07-04 13:19:00
17466,"2",0,763.28,2,9.98263888888889,381.64,1,2011-11-29 13:15:00
17468,"3",0,137,2,9.88680555555556,68.5,2,2011-11-29 15:33:00
17469,"1",0,1870.97,5,15.9826388888889,374.194,1,2011-11-23 13:15:00
17470,"1",0,1125.07,5,44.0055555555556,225.014,1,2011-10-26 12:42:00
17472,"2",1,710.29,3,190.911805555556,236.763333333333,1.5,2011-06-01 14:57:00
17475,"3",0,194.37,1,78.9131944444444,194.37,1,2011-09-21 14:55:00
17480,"2",0,511.82,1,77.0493055555555,511.82,1,2011-09-23 11:39:00
17481,"1",0,1255.59,4,3.01527777777778,313.8975,1.33333333333333,2011-12-06 12:28:00
17483,"3",0,414.04,3,64.9861111111111,138.013333333333,1,2011-10-05 13:10:00
17486,"2",1,396.87,1,260.951388888889,396.87,1,2011-03-23 14:00:00
17489,"2",0,376.64,2,58.1625,188.32,1,2011-10-12 08:56:00
17490,"1",0,2092.32,7,0.154166666666667,298.902857142857,1.75,2011-12-09 09:08:00
17491,"1",0,3558.87,10,0.855555555555556,355.887,1.25,2011-12-08 16:18:00
17492,"3",1,374.57,1,247.895138888889,374.57,1,2011-04-05 15:21:00
17495,"2",0,497.56,2,7.02916666666667,248.78,1,2011-12-02 12:08:00
17496,"3",1,271.05,1,358.174305555556,271.05,1,2010-12-16 08:39:00
17498,"2",0,272.22,1,75.0173611111111,272.22,1,2011-09-25 12:25:00
17499,"2",1,622.88,1,289.15,622.88,1,2011-02-23 09:14:00
17500,"3",0,1138,3,16.9340277777778,379.333333333333,3,2011-11-22 14:25:00
17501,"3",1,288.6,2,220.127083333333,144.3,2,2011-05-03 09:47:00
17502,"2",0,689.1,4,8.98402777777778,172.275,4,2011-11-30 13:13:00
